\s:66,c:1782377487*4D\!AIVDM,1,1,,A,34eGEf0P00G<5onL6u:<sbGp0000,0*20
\s:66,c:1782377485*4F\!AIVDM,1,1,,B,33MC91Ut@007ucVN1aAA6?vh0Dj:,0*18
\g:1-2-5198346,s:66,c:1782377490*0D\!AIVDM,2,1,6,A,53AGit82AGd8u``K:20l4E9<f0h48E8Tq@v22216LI9BK5da0S0kVE3g,0*53
\g:2-2-5198346*69\!AIVDM,2,2,6,A,PTTln`888888880,2*10
\s:66,c:1782377491*4A\!AIVDM,1,1,,A,17tKnWPP017Lh980hc0nTgw0053<,0*2E
\s:66,c:1782377492*49\!AIVDM,1,1,,A,13l3o=P0000BgrVMfuuGlqDv00SS,0*3B
\s:66,c:1782377485*4F\!AIVDM,1,1,,A,13`g2gwP00PDOu8MdsHv4?vj2H>e,0*15
\s:66,c:1782377490*4B\!AIVDM,1,1,,A,E>jVEhw6WWa4W3hK@3<V64W3P00@<pls@phA`10888g020,4*32
\s:66,c:1782377488*42\!AIVDM,1,1,,A,3815:@@uiuPv4InE0>L;WI<h00Tk,0*06
\s:66,c:1782377490*4B\!AIVDM,1,1,,A,13aGCvgP0qPGCMBN2eouIwvr2@AI,0*59
\s:66,c:1782377485*4F\!AIVDM,1,1,,A,14eGM8p000G<P:hL<s8:Jmtj00SS,0*75
\s:66,c:1782377486*4C\!AIVDM,1,1,,B,39NSnIS00c3OkpP@BwLDAk8l02s1,0*51
\s:66,c:1782377492*49\!AIVDM,1,1,,A,B3IA=5P0;wtb5tVvl41J18N00000,0*58
\s:66,c:1782377492*49\!AIVDM,1,1,,B,13q5Bi0P0cPec:rN`f3l0?w0R@Bm,0*07
\s:66,c:1782377490*4B\!AIVDM,1,1,,B,402E;7ivad`kNP@hp<Nob9g028B4,0*60
\s:66,c:1782377490*4B\!AIVDM,1,1,,B,13aGrU@01PPG=KbNAW7luSptR<2j,0*23
\s:66,c:1782377493*48\!AIVDM,1,1,,A,169`VJ0P0q`gfKPAlJEUBgw02DKp,0*67
\s:66,c:1782377486*4C\!AIVDM,1,1,,A,16:7l1PP1=`eKh0A9pVRlgvj2@?3,0*0E
\s:66,c:1782377492*49\!AIVDM,1,1,,A,B3aQeE00085i0P7PBnhRKwh5oP06,0*5A
\s:66,c:1782377493*48\!AIVDM,1,1,,A,15N4rTP000rR8>:E9omP:ow20<1V,0*57
\s:66,c:1782377493*48\!AIVDM,1,1,,B,18I7tt80007Ji>N0dm?QaD>v0M6R,0*1D
\s:66,c:1782377490*4B\!AIVDM,1,1,,B,40475Pivad`kNaj?vhCeqf700D5m,0*28
\s:66,c:1782377492*49\!AIVDM,1,1,,A,13LIf;0P0bS5vSmqCLUnsgvv2D0=,0*4A
\s:66,c:1782377485*4F\!AIVDM,1,1,,A,13n8<`00001FoNtWoKpdBn8l0@>t,0*29
\s:66,c:1782377492*49\!AIVDM,1,1,,B,E>jO`eg3Tb@1a0W2hIIP0000000@TIuQ;0;HP10888h@20,4*17
\s:66,c:1782377489*43\!AIVDM,1,1,,B,13m<wT001V0J=J@QLubm=48t0<0`,0*01
\s:66,c:1782377488*42\!AIVDM,1,1,,A,19NSsJP01q0EHSPEBmrb?8@l0L<P,0*55
\s:66,c:1782377488*42\!AIVDM,1,1,,B,16:eM:h000`W:G:BBRFIIgvh0000,0*4F
\s:66,c:1782377483*49\!AIVDM,1,1,,B,1815QB@02F8BGBn;R6rWrFNf0<0?,0*4B
\s:66,c:1782377481*4B\!AIVDM,1,1,,B,13aN3Po00O0EOvTNBm0Vum:b0<4t,0*58
\s:66,c:1782377485*4F\!AIVDM,1,1,,B,H5NOim4TC=D6Q6qG47khop10413t,0*3C
\s:66,c:1782377489*43\!AIVDM,1,1,,A,13Fv?F0000OiqCdHl02dCBjr0HA4,0*4B
\s:66,c:1782377489*43\!AIVDM,1,1,,A,33=bmp5002PQvt<I1cb00UHp0DnJ,0*18
\s:66,c:1782377488*42\!AIVDM,1,1,,B,16:7u?PP01`gLLhABvM>4?vn28@?,0*6B
\s:66,c:1782377489*43\!AIVDM,1,1,,A,13lbL`01joPv1ebDwOfTU3dp0<4f,0*70
\s:66,c:1782377491*4A\!AIVDM,1,1,,B,14`UwHPvjNP83mVNKkadw:Jr0PRt,0*10
\s:66,c:1782377491*4A\!AIVDM,1,1,,B,B6:MH;P00J79pq3OAA8oldv021Mk,0*00
\s:66,c:1782377488*42\!AIVDM,1,1,,B,H3n5sI0I8uT4000000000000000,2*59
\s:66,c:1782377488*42\!AIVDM,1,1,,B,H3n5sI4UCBD:aPi<5Ppqpp10422t,0*60
\s:66,c:1782377488*42\!AIVDM,1,1,,A,18Ljlv1P007=qD<7Ru;>4?vp2d3w,0*7B
\s:66,c:1782377484*4E\!AIVDM,1,1,,B,19T@TP0P1OWKpi80cD9l`gvf2@>1,0*36
\s:66,c:1782377486*4C\!AIVDM,1,1,,B,13P7KGP000P7uKFN1aj5?SBf0D0P,0*2E
\s:66,c:1782377487*4D\!AIVDM,1,1,,,18LLoP0vAMGTaEpBkNUn0Tdl0000,0*6C
\s:66,c:1782377484*4E\!AIVDM,1,1,,A,14QJ640000o?p<`Ea0U<D6>f0@>A,0*1E
\s:66,c:1782377488*42\!AIVDM,1,1,,A,169DJpP0008gKb@ABob7G4Jn00Sw,0*7A
\s:66,c:1782377488*42\!AIVDM,1,1,,B,13`nIr?0000BG<PMfn2:TBnp0L7j,0*20
\s:66,c:1782377488*42\!AIVDM,1,1,,B,23eoA410017b;6T5lsO7l8<p0@@D,0*69
\s:66,c:1782377488*42\!AIVDM,1,1,,B,16:RB=00178g:g@AOL`4iSFn053<,0*7F
\s:66,c:1782377486*4C\!AIVDM,1,1,,B,H3aGuqA@Dm1@5@Ttr2222222220,2*02
\s:66,c:1782377488*42\!AIVDM,1,1,,B,H3aGuqDU1=30000@2pqijP1P532t,0*53
\s:66,c:1782377490*4B\!AIVDM,1,1,,A,169>csPwP08Pi=<FKsFR4Q8r00S=,0*5A
\s:66,c:1782377490*4B\!AIVDM,1,1,,B,B7tLqWh0l1kpIGPIoWipmPf00@@n,0*53
\s:66,c:1782377485*4F\!AIVDM,1,1,,B,15PH6S@P?w<tSF0l4Q@>4?wv1PMf,0*5E
\s:66,c:1782377489*43\!AIVDM,1,1,,B,15?t3r30003n6Ar>>FJGSABp0hAB,0*40
\s:66,c:1782377489*43\!AIVDM,1,1,,B,34`V3TE000<Fe5EW2wVuO88r0Dg:,0*4C
\s:66,c:1782377491*4A\!AIVDM,1,1,,B,35Svan1w@0Odief2up`It5Dj0000,0*0F
\s:66,c:1782377487*4D\!AIVDM,1,1,,B,B3IQK600B031fTU`bmvoOweQh0PG,0*13
\s:66,c:1782377491*4A\!AIVDM,1,1,,A,13wkuNP01n1GA;pPAqdPe0Pt0l2a,0*6A
\s:66,c:1782377489*43\!AIVDM,1,1,,A,33l3p1@shF0>BU>E2fqjF1>p014A,0*45
\s:66,c:1782377486*4C\!AIVDM,1,1,,A,401vI9QuJl`kJ<tSF0l4Q@000h?`,0*75
\s:66,c:1782377490*4B\!AIVDM,1,1,,B,B8u;sk0008E53ts9SSWQ3wfQnDMb,0*0C
\s:66,c:1782377488*42\!AIVDM,1,1,,B,160qG:C0103QPEl@?LGGtVVl0@@R,0*3E
\s:66,c:1782377490*4B\!AIVDM,1,1,,B,1:LR3BpP00KlpMWd;bfJT?v00d1U,0*20
\s:66,c:1782377486*4C\!AIVDM,1,1,,B,36:BLJPP@>8ewvPA83@3e2fj014i,0*12
\s:66,c:1782377493*48\!AIVDM,1,1,,B,16:nTJ001J8hHEDAh1ss6qI200RO,0*33
\s:66,c:1782377489*43\!AIVDM,1,1,,B,13o;5p7000PL1K8SggGc8WJt0HAK,0*3B
\s:66,c:1782377491*4A\!AIVDM,1,1,,A,13aN3Po00P0EOvhNBldFvE:v0@B9,0*45
\s:66,c:1782377492*49\!AIVDM,1,1,,,11lrr@?P?w8V`<08NauN45dh08CL,0*48
\s:66,c:1782377493*48\!AIVDM,1,1,,A,13@ndpP01vrWwv<FDj?n9Tvv08CD,0*7A
\g:1-2-5198347,s:66,c:1782377367*03\!AIVDM,2,1,7,B,56:RTO80000090@kR20<P4pN220IF221<QDr2216<HA>35dFF9i0Cp1Q,0*75
\g:2-2-5198347*68\!AIVDM,2,2,7,B,BH12@C`88888880,2*72
\s:66,c:1782377490*4B\!AIVDM,1,1,,B,14QH`D;00mo@0cPKLIB0:0:pHhAP,0*2A
\s:66,c:1782377492*49\!AIVDM,1,1,,A,1CgJhcW00RN>kLTV<6O7HV500000,0*4B
\s:66,c:1782377490*4B\!AIVDM,1,1,,A,13Ktj4001c1R<?bRKtIL?an00000,0*7D
\s:66,c:1782377490*4B\!AIVDM,1,1,,A,33mwp=700B0r<m6VeNT:4ovt2000,0*69
\s:66,c:1782377492*49\!AIVDM,1,1,,A,181:LTE001OV`BvDQ?:1a1Db0Vs4,0*73
\s:66,c:1782377494*4F\!AIVDM,1,1,,B,13d25n00000d<SNI@WvaSFe20@D=,0*5D
\s:66,c:1782377491*4A\!AIVDM,1,1,,A,13bl8j0PAS0ETdhNC8?GpV<v08B=,0*71
\s:66,c:1782377494*4F\!AIVDM,1,1,,A,14`Dqr0P00WJBGn0ecoN4?w428DD,0*47
\s:66,c:1782377493*48\!AIVDM,1,1,,A,13f=v<0w0<OFhr6EdMPRE`8v0@CA,0*2C
\s:66,c:1782377494*4F\!AIVDM,1,1,,A,13En<@2P01P6UFRF@twv4?w2253<,0*02
\s:66,c:1782377490*4B\!AIVDM,1,1,,A,33m72570151GVFTWrQ?9C7Ep0000,0*79
\g:1-2-5198348,s:66,c:1782377349*00\!AIVDM,2,1,8,B,56:BTd`000032222220<P4pMT4pOKJ2222222216A@GD65dPN=0hCiQB,0*2D
\g:2-2-5198348*67\!AIVDM,2,2,8,B,A2@C`8888888880,2*07
\s:66,c:1782377489*43\!AIVDM,1,1,,B,17OgQgP000b`gd5lIloq5Q4p0D0p,0*2A
\s:66,c:1782377494*4F\!AIVDM,1,1,,B,18IfS@0000WL5L<0gOh=Bkdv0D<<,0*4C
\s:66,c:1782377487*4D\!AIVDM,1,1,,A,13gPBe?P08NRT>VUb5ueiwvn00SH,0*7C
\s:66,c:1782377492*49\!AIVDM,1,1,,A,14`V0PP02k2`FVkk4rT7tnLr00S@,0*1C
\s:66,c:1782377490*4B\!AIVDM,1,1,,B,35O4`sU000o?b8NEdggmW4Nr0DQb,0*3E
\s:66,c:1782377494*4F\!AIVDM,1,1,,B,18JApv0P00WK?Wr0f=b0l?w200Rk,0*51
